,author_id,created_at,edit_history_tweet_ids,id,text
80,1540299939254865920,2022-12-02 23:55:00+00:00,[1598828109079289856],1598828109079289856,Going on a sugar diet is way better than starving yourself since your not consuming sugar your body has no choice but to use your fat for energy&lt;3 ily get help #edtwt #thinspo
81,1595047430021595139,2022-12-02 23:35:29+00:00,[1598823198782627846],1598823198782627846,"bonespo thread ☆

#edtwt #bonespo #allspo #thinspo #fatspo #anatwt https://t.co/GvuSOYHsjt"
82,1598359748277051395,2022-12-02 23:15:45+00:00,[1598818230461927424],1598818230461927424,Oh to be them~ #edtwt #thinspo https://t.co/XtfvsJOcFh
83,1566102951977943042,2022-12-02 22:50:38+00:00,[1598811908655747074],1598811908655747074,@bIushresponse On that #thinspo grind I see
84,1134139217276284928,2022-12-02 22:40:16+00:00,[1598809302134833152],1598809302134833152,"more sh / ed related art of mine :3 
-
-
-
-
#edtwtthread #shtwt #988twt #sliceytwt #beanstwt #thinspo https://t.co/1w4YrhnWok"
85,1552727599591350272,2022-12-02 22:31:06+00:00,[1598806996358242310],1598806996358242310,Fav meal🫶🏾🏷️ #thinspo  #ricecaketwt  #anatw  #miatwt #fatspo  #averagespo #meanspo #edtwt #thinspothread #3dtwt  #edtwtthread  #proana https://t.co/TQLjocGiGY
86,1541935655571406850,2022-12-02 22:13:54+00:00,[1598802664376213514],1598802664376213514,"┏━✦❘༻༺❘✦━━┓
                fatspo vs thinspo
                       a thread
            mostly off the ⏰ app

#edtwt #fatspo #thinspo #meanspo #mealspo #ed #ana"
87,1485487037163606021,2022-12-02 21:31:26+00:00,[1598791978988470272],1598791978988470272,"CONTROLLEDFREAK 

An #edtwt thread from the LiveJournal user CONTROLLEDFREAK. #thinspo #anamia"
88,1428627472371826693,2022-12-02 21:15:45+00:00,[1598788030592126979],1598788030592126979,OH MY GOD THESE NEW HALSEY PHOTOS LITERAL THINSPO HER RIBS 🤧🤧 #thinspo #bonespo #edtwt #ed #ana #anatwt #bones #edtwtmotivation https://t.co/uJRjKb3Icr
89,1527414439552630785,2022-12-02 20:48:45+00:00,[1598781235022778368],1598781235022778368,I wish I was happy and in a relationship and not disorder and want to end myself but I’m not #edtwt #meanspo #fatspo #thinspo #ricecaketwt #Proana https://t.co/K4QI5kcAA7
90,1561210169715036161,2022-12-02 20:02:40+00:00,[1598769640452259842],1598769640452259842,"—🦋ACCOUNTABILITY THREAD🦋—

(re)making this #edtwtthread to hold myself accountable for being fat. accidentally deleted the old one. won’t be constant but will post what i can.

meanspø needed. pls bully me.

#edtwt #anatwt #proana #proanorexia #anorexia #meanspo #thinspo"
91,1442602390167830534,2022-12-02 19:07:56+00:00,[1598755867087683584],1598755867087683584,#thinspo but it's the 2019 äddäms family movie and u shouldn't take me seriously bc im not #tw #edtwt #ricecaketwt
92,1488724273778860037,2022-12-02 18:39:16+00:00,[1598748651278553089],1598748651278553089,The waist I need and a perfect stomach 😍 #edtwt #thinspo black thinspo  https://t.co/Y4KueFavEl
93,1561210169715036161,2022-12-02 17:57:22+00:00,[1598738108727660555],1598738108727660555,"back to taking appetite suppressants bc of refeeding. if yall want a good one, try phentermine; i take a pill every other day during refeedings and it works great. 

reminder!:

🦋SKINNY. GIRLS. DONT. EAT.🦋

#edtwt #ana #anatwt #proana #proanorexia #anorexia #meanspo #thinspo"
94,1570053345213038592,2022-12-02 17:57:05+00:00,[1598738035138596899],1598738035138596899,"random thinspo thread #2 
#edtwt #thinspo #thinsp0 edtwt"
95,1527481622680969234,2022-12-02 17:54:24+00:00,[1598737359603994626],1598737359603994626,"#thinspo #edtwtthinspo #edthinspo #bonespo (sorry for all the tags, i have a rl small acc and i rl need an answer so im hoping the tags will help get me a reply)"
96,47583917,2022-12-02 17:37:36+00:00,[1598733131506327553],1598733131506327553,He also promised to have another look at @YouTube content after I showed him #thinspo videos of anorexic women freely available on the platform.
0,1406748210392190977,2022-12-07 17:17:59+00:00,[1600540133278638081],1600540133278638081,"I really have to shit omg- I'm at school rn and holy hell I have to go. I also got a pretty pink cart 🤩
I don't have a battery tho :( 

#edtwt #988twt #anatwt #thinspo"
1,1588244506419380224,2022-12-07 16:27:45+00:00,[1600527492447617025],1600527492447617025,"mass sh00ter thinspo; a🧵!!
—💜—
🏷️: #edtwt #ricecaketwt #thinspo #thinsp0 #bonespo #deathspo #deadspo #fatspo #chubspo #averagespo #meanspo #sweetspo #egospo #allspo #mascspo #malespo #femspo #anatwt #miatwt #shtwt #goretwt #beanstwt #988twt #bloodtwt #catscratchtwt thread https://t.co/etam2YldCC"
2,1599704627624148992,2022-12-07 16:27:44+00:00,[1600527488869961729],1600527488869961729,"So my mom snitched on me to my therapist and now I have to fill out an plan of what I eat everyday and my mom controls it 💀 If I don’t do it or don’t eat enough she sends me in a psych ward IDK WHAT TO DO

#Edtwt #thinspo #meanspo"
3,1165704745769721861,2022-12-07 15:53:41+00:00,[1600518922251505665],1600518922251505665,"This triggers
#edtwt #edtw #thinspo #bonespo https://t.co/csscONP4Yg"
4,1165704745769721861,2022-12-07 15:52:58+00:00,[1600518741137264643],1600518741137264643,"Christmas thinspo #thinspo #edtwt #edtw 
I lost weight - I m happy https://t.co/SCr768GlYG"
5,1576663865064030213,2022-12-07 14:45:37+00:00,[1600501790394425348],1600501790394425348,Does anyone remember #thinspo stories from mpa?? Can we bring those back pls?
6,1600447310135234561,2022-12-07 11:40:01+00:00,[1600455084818649090],1600455084818649090,"I wish any of theses were me ugh
Interact so I can find people
No follow required
🏷#thinspo #malespo #th1nspo #edtwt #ricecaketwt #thinspothread #ana #proana #promia #allspo #edricecaketwt mascpo malespo diet edtwt spoThinspo malespo mascspo malesp0 mascsp0 https://t.co/N4GoQxSYV5"
7,1600447310135234561,2022-12-07 11:28:10+00:00,[1600452102622367744],1600452102622367744,"Just new account
I'm 50kg
18+
Allspo

C&amp;P'd tags from other posts ngl

🏷
Thinspo malespo mascspo malesp0 mascsp0 edtwt
#thinspo #malespo #th1nspo #edtwt #ricecaketwt #thinspothread #ana #proana #promia #allspo #ed
ricecaketwt mascpo malespo diet edtwt spo"
8,1449394279965675523,2022-12-07 11:21:04+00:00,[1600450314942808064],1600450314942808064,#eatingdisorder #anorexia #thinspiration #ana thinspo calories ed https://t.co/T98p1c4dIN
9,1463756364128342018,2022-12-07 08:43:56+00:00,[1600410772152012800],1600410772152012800,"#edtwt #thinspo #malespo #proana
I got my braces off!!! 

.......would it be bad to go back to throwing up........"
10,1576038902552760320,2022-12-07 08:36:22+00:00,[1600408867963539456],1600408867963539456,"I forgot the tags once again
#edtwtthread #edtwt uhhhhh #thinspo https://t.co/ZMa9cIRvjt"
11,1598536379880726531,2022-12-07 05:16:36+00:00,[1600358595144863744],1600358595144863744,please drop triggering movies below that are free/netflix/whatever #thinspo
12,1510832609051529216,2022-12-07 05:15:17+00:00,[1600358263010168834],1600358263010168834,"down to one meal a day😍🫶🏻 
#ed #thinspo"
13,1544227086193217536,2022-12-07 03:59:11+00:00,[1600339109641273345],1600339109641273345,"Passed out today, thank god no one was around.
#thinspo #thin #edtwt #bonespo #fatspo #ed #ana #mia #thighspo #ribspo #diet https://t.co/WYnZx2YY2g"
14,1599844409297801222,2022-12-07 03:57:57+00:00,[1600338801062133760],1600338801062133760,"Thinspo going crazy. 🪡 👇🏽

#ricecaketwt #edtwt #thinspo #fatphobic #fatspo #ed #ricecake"
15,1598466016102825988,2022-12-07 03:35:03+00:00,[1600333035479891968],1600333035479891968,"༊*·˚ low cal food i found on pinterest

pink edition ౨ৎ

{🏷️ - a thread for #edtwt #mealspo #thinspo} https://t.co/f3tuxgU44m"
16,1552727599591350272,2022-12-07 03:30:30+00:00,[1600331891160514563],1600331891160514563,SHEIN/ROMWE Model Thinspo(a short thread for edtwt)🏷️ #thinspo  #ricecaketwt  #anatw  #miatwt #fatspo  #averagespo #meanspo #edtwt #thinspothread #3dtwt  #edtwtthread  #proana #thinspo #thinspiration #shein #romwe
17,1477810223729553409,2022-12-07 03:24:15+00:00,[1600330318560759808],1600330318560759808,"Is water and 5cal gum gonna help me lose weight, or is it just going to make me gain water weight? #gumdiet #thinspo #ed #edtwt #edtw #tw #edtwtdiet #waterdiet #water #diet"
18,1477810223729553409,2022-12-07 03:11:32+00:00,[1600327119757721600],1600327119757721600,Can someone tell me best ways not to feel dehydrated while I'm starving myself and like not to think about drinking water bc of water weight pls😭 #thinspo #diet #ed #tw #edtw #edtwt #water #edtwtdiet
19,1556115137970331649,2022-12-07 02:42:56+00:00,[1600319922160082945],1600319922160082945,"♡/↻ appreciated 🫶🏻🫶🏻
ignore 🏷(for interactions): #edtwt #beanstwt #thinspo #bonespo #deathspo #styrotwt #averagespo #ricecaketwt #edwtwthread #anatwt #ed #eatingdisorder #disordered #lowcalorie #cals #skinny #3dtwt #3d #bodycheck #fitspo"
20,1529455503302082562,2022-12-07 01:57:57+00:00,[1600308599854546949],1600308599854546949,Oh. My. God. 😭😭 I am so happy!!!! New low weight!!!  BMI: 17.1 (still have lots to loose but progress is progress!!)#ricecaketwt #ricecake #edtwt #thinspo https://t.co/QPpjAwPcOI
21,1599580543972253696,2022-12-06 23:48:14+00:00,[1600275957855637504],1600275957855637504,my parents got me whataburger fries and theyre making me eat with them im gonna cry #edtw #EdTwitter #skinny #ricecake #bonespo #thinspo #foodisevil
22,1599650546268491779,2022-12-06 23:40:26+00:00,[1600273993730527233],1600273993730527233,"I made myself throw up in the schools bathroom after eating lunch today, i’ve never felt cleaner!! #thinspo #edtwt #clean #pure #starve"
23,1561123245218226178,2022-12-06 23:39:02+00:00,[1600273643296079872],1600273643296079872,"#edtwt #thinspo #ana #weightloss 

Neuroscientist: How Fasting Can Change Your Life | Andrew Huberman #hube... https://t.co/D7t9YtYMwF via @YouTube"
24,1477810223729553409,2022-12-06 23:26:14+00:00,[1600270422418722816],1600270422418722816,"My counselor picked me up from class, had me in her office the whole day, she made me eat breakfast, lunch, and a snack at 3. She told me if I didn't eat she would call my parents, she showed me their phone number too, so I ate the food. Literally kill me. #thinspo #edtw #ed #tw"
25,1585578973517553665,2022-12-06 23:07:29+00:00,[1600265702862376962],1600265702862376962,"40 calorie chocolate rice cakes. they tatsed like absolute shit but if you like ricecakes yk.

🏷 #edtwt #thinspo #anatwt  #ricecaketwt #fasting #ed #omad https://t.co/cIyb34dTB2"
26,1568630839583424513,2022-12-06 22:41:03+00:00,[1600259049500442625],1600259049500442625,perfect thinspo #thinspo #edtwt https://t.co/rDtHj111xE
27,1507426688308760576,2022-12-06 22:34:52+00:00,[1600257494093135877],1600257494093135877,"bodycheck

#edtw #thinspo #bonespo https://t.co/0R0ByzeC5M"
28,1577096324704600065,2022-12-06 21:32:16+00:00,[1600241741965115392],1600241741965115392,"Some shots from a nude photoshoot last weekend. Only have 1 follow, but I love meeting new people so follow and hmu😊:

#nudemodel #nsfw #nsfwtwt #nude #photography #eroticphotography #thinspo #model #modeling #photoshoot #nsfwaccount #onlyfans #queer #gay #lgbtq #twink #Femboy https://t.co/v2IWFLMmGe"
29,1538805735760752642,2022-12-06 19:35:01+00:00,[1600212232792854528],1600212232792854528,"૮꒰ ˶• ༝ •˶꒱ა ♡──★ ˙
𝔀𝓮𝓭, 𝓼𝓮𝓿𝓮𝓷𝓽𝓱 𝓭𝓮𝓬𝓮𝓶𝓫𝓮𝓻
total cals; 695

breakfast
☆ hot chocolate 96cal
lunch
☆ nothing 0cal
dinner
☆ salad 599cal

probably won't be able
to get batteries for my
scale until saturday
•• #edtwt #edtwtdiet #thinspo #mealspo https://t.co/8Fti7MNrPC"
30,1546717460908462080,2022-12-06 18:34:32+00:00,[1600197013278162953],1600197013278162953,"☆lookin 4 moots☆
.
.
❥18+ only ฅ⁠^⁠•⁠ﻌ⁠•⁠^⁠ฅ♡
❥new 2 #edtwt &lt;3✧⁠*⁠。
❥DNI if racist,homophobic or meanspo ಠ⁠ᴥ⁠ಠ
❥very pro motivation n low cal (⁠*⁠＾⁠3⁠＾⁠)⁠/⁠～♡
❥Interact 2 b moots(⁠っ⁠˘⁠з⁠(⁠˘⁠⌣⁠˘⁠ ⁠)
#edtwt #ricecaketwt #thinspo https://t.co/Duv4T4psGq"
31,1390502953145020422,2022-12-06 18:18:33+00:00,[1600192989606789120],1600192989606789120,"PSA guys,be careful when doing the salt water purge “hack”
I put to much In now I’m shaking uncontrollably violently vomiting and feel like I’m dying 

.
#edtwt #ed #thinspo #fatspo #sweetspo #meanspo #egospo
#bonspo #deathspo"
32,1561123245218226178,2022-12-06 17:37:44+00:00,[1600182718435729408],1600182718435729408,"#diet #edtwt #thinspo #proana

Neuroscientist Explains Michael Phelps’ Diet https://t.co/J7EK3hlctk via @YouTube"
33,1567232387272122371,2022-12-06 17:19:49+00:00,[1600178210284527635],1600178210284527635,"༚༅༚˳ . ♱ .  ⋆˚ఎ ☆ ໒˚⋆ ✦ ₊˚★﹟

.﹒♫ 𝑝𝑒𝑎𝑟𝑙 ・𝑎𝑛𝑦 𝑝𝑟𝑛𝑠! ♪ 
⠀  ★﹕ 𝑏𝑚𝑖：20.2 .ᐟ
⠀⠀゛☆﹕ 𝑎𝑔𝑒：15。。
 ⠀♯ ⠀♬︵︵ ⋆ 𝑑𝑚𝑖：  𝑑𝑠𝑚𝑝，𝑝𝑟𝑜𝑠ℎ𝑖𝑝，ℎ𝑜𝑚𝑜𝑝ℎ𝑜𝑛𝑖𝑐，𝑒𝑡𝑐⋆

༚༅༚˳ . ♱ .  ⋆˚ఎ ☆ ໒˚⋆ ✦ ₊˚★﹟

  #edtwt #anatwt #thinspo"
34,1588735345138569216,2022-12-06 16:15:49+00:00,[1600162101217021962],1600162101217021962,ARE WE GONNA TALK ABOUT HER? #thinspo https://t.co/JzQiCYOvAK
35,1583521604625174533,2022-12-06 15:59:43+00:00,[1600158052275068928],1600158052275068928,"edtwt and eating disorder terms, concepts, and ‘rules’ masterthread: thread for new users
˚ ༘♡/↻ appreciated  ೃ༄ corrections are encouraged if anything is incorrect!
#edtwt #anatwt #bed #ana #mia #ednos #ortho #arfid #chubspo #fatspo #thinspo #thinspothread #fitspo https://t.co/7h93aFMvsS"
36,1458183658355900418,2022-12-06 15:21:36+00:00,[1600148459818201090],1600148459818201090,"EDtwt,,, 
this is my new account because my other one got ""permanently suspended"" 
let's be mutuals again #thinspo #ED #EDtwt #calories #fatspo #tumblr #skinny"
37,1599895568964263940,2022-12-06 14:51:23+00:00,[1600140852776476673],1600140852776476673,here's a thread of my fav thinspos rn💌 #edtwt #bonespo #thinspo
38,1260655756107448325,2022-12-06 13:19:54+00:00,[1600117830443499520],1600117830443499520,"my day 12/6
{edtwt thread}
#wieiad #ricecaketwt #portioncontrol #thinspo #nicespo #fitspo https://t.co/W2BUDxtaO6"
39,1431906068020465665,2022-12-06 11:35:24+00:00,[1600091534493249536],1600091534493249536,What’s ur fav thinspo pic? #thinspo #edtwt
40,1556449293782827008,2022-12-06 11:31:37+00:00,[1600090582029725696],1600090582029725696,"The most motivating thing is taking pictures of every area of my gross body that is fat and unacceptable. It fixes that appetite problem.

#fatspo #thinspo #iwishiwasthinner #losethatappetite #bodychecking #bodychecks #ana"
41,269575572,2022-12-06 09:22:32+00:00,[1600058095396425729],1600058095396425729,created this to help me fast longer #thinspo lmaoo https://t.co/kSFiACEGLb
42,1570617210468442112,2022-12-06 08:03:21+00:00,[1600038169185075200],1600038169185075200,"That bittersweet feeling of being sick so you can have the excuse to not eat, but you still feel crappy #edtwt #thinspo"
43,1535113175481425920,2022-12-06 07:47:31+00:00,[1600034185590108160],1600034185590108160,"⤷﹒the end ! 

♡/↻ to be moots &lt;3 

🏷️ #edtwt #edtwtmoots #moots #thinspo #fatspo #allspo #stayedtwt https://t.co/JDdyeV6Otd"
44,1009620314446319627,2022-12-06 05:38:27+00:00,[1600001704501673984],1600001704501673984,"Get it fucking together. Why eat when you can do something less mundane &amp; more destructive? Shop impulsively. The least you can do is look cute while you starve.
Edtwt convince me not to eat challenge: level easy

#edtwt #edtwtthread #proana #proanatwt #thinspo #proanatwt #fitspo"
45,1599992716850610176,2022-12-06 05:08:31+00:00,[1599994172517146625],1599994172517146625,low cal school lunch ideas so my friends don’t get suspicious!!! #weightloss #thinspo #fatspo #edtwtthread #edtwtthread #edtwtdiet #edtwt #diet
46,1599971418199904256,2022-12-06 03:45:51+00:00,[1599973367402360832],1599973367402360832,"— Fae
— 26 y/o
— New to #edtwt 
— No trigger warnings, block if uncomfy. 
— Trying ana again.  

[ #thinspo #thin #anamia ] https://t.co/qSKlhBuXZT"
47,1569094274733449217,2022-12-06 03:13:53+00:00,[1599965322530164736],1599965322530164736,"guys i think my friend has an ed bc i went on her phone today at lunch and i saw the app my fitness pal 😧 idk if she does for sure bc she always eats my lunch AND her lunch at school but still
#edtwt #thinspo #myfitnesspal"
48,1518498844081860609,2022-12-06 02:42:38+00:00,[1599957460051451904],1599957460051451904,"Thread of winter/Xmas thinsp0 
                 °~ 🎄🎄🎄 ~°
#edtwt #3dtwt #edtwtthread #EdTwitter #edtwtdiet #thinspo #thinsp0 #ricecaketwt https://t.co/hSTWGKn15E"
49,1583443933241036801,2022-12-06 02:10:00+00:00,[1599949246647918592],1599949246647918592,"Dear #edtwt guess what??  
I lost 13 pounds/ 6 kilos last week! 
Finally feel like I’m getting somewhere 
#ed #ana #edtwtdiet #dietculture #weightloss #mealspo #thinspo"
50,1477810223729553409,2022-12-05 23:50:41+00:00,[1599914186829877248],1599914186829877248,"I'm not really losing any weight at the moment, I weigh 110.2 lbs but I've only been having water, black coffee, and gum. Idk what to do I just want to weigh 104 or less by Friday 😭 #help #thinspo #waterdiet #edtwt #edtw #edtwtdiet #diet #ed #tw"
51,1590733240352083969,2022-12-05 23:45:37+00:00,[1599912912017321984],1599912912017321984,86 actually #thinspo https://t.co/7GHIbxeRni
52,1584628722165948416,2022-12-05 23:28:42+00:00,[1599908653112655872],1599908653112655872,Someone bully me please I keep on getting urges to binge and I keep on breaking my fast someone please bully me #ana #meanspo #thinspo #edtwt #anatwt #fat #bonespo
53,1472229754627629058,2022-12-05 21:41:25+00:00,[1599881654503636993],1599881654503636993,"Anyone from Germany on #edtwt? :)

#edtwtthread #proana #thinspo"
54,1514781616362561541,2022-12-05 19:51:12+00:00,[1599853916665294848],1599853916665294848,Edtwt that’s told someone irl about their ED what did you say/how did it go down?? #edtwt #thinspo #edtwtthread
55,1538805735760752642,2022-12-05 19:39:58+00:00,[1599851090589417472],1599851090589417472,"૮꒰ ˶• ༝ •˶꒱ა ♡──★ ˙
𝓽𝓾𝓮𝓼, 𝓼𝓲𝔁𝓽𝓱 𝓭𝓮𝓬𝓮𝓶𝓫𝓮𝓻
total cals; 534

breakfast
☆ 534cal
lunch
☆ 0cal
dinner
☆ 0cal

𝓾𝓷𝓪𝓫𝓵𝓮 𝓽𝓸 𝔀𝓮𝓲𝓰𝓱 𝓪𝓼 𝓶𝔂 𝓼𝓬𝓪𝓵𝓮𝓼 𝓪𝓻𝓮 𝓸𝓾𝓽 𝓸𝓯 𝓫𝓪𝓽𝓽𝓮𝓻𝔂
•• #edtwt #edtwtdiet #thinspo #mealspo https://t.co/iWbD0zgs8u"
56,1559357824014209024,2022-12-05 18:59:48+00:00,[1599840981091688448],1599840981091688448,"thinspo but in dollette / kawaii fashion 🎀🐾🍥

#thinspo 🧵 for #edtwt https://t.co/dggFYvOjWh"
57,1599704627624148992,2022-12-05 18:38:12+00:00,[1599835545617637377],1599835545617637377,"I over ate again today so I’ll try to fast 2 days till the meeting with my therapist 💀 I actually feel bad that I mostly lie to her cuz she’s actually such a sweetheart 

#edtwt #thinspo #sweetspo #meanspo #edtw #edtwtdiet"
58,1208902058507751424,2022-12-05 18:26:16+00:00,[1599832545549463553],1599832545549463553,"extremely triggering thinspo thread 🧵 
#edtwt #thinspo #fatspo #ricecaketwt https://t.co/M25Bnxe4BB"
59,1509205696713273351,2022-12-05 17:15:07+00:00,[1599814637242880000],1599814637242880000,Not me 🦋  #bonespo #thinspo #deadspo #deathspo https://t.co/DX2WIvwMGR
60,1598922108528197634,2022-12-05 17:05:18+00:00,[1599812166282252288],1599812166282252288,"˚｡⋆୨୧˚edtwt intro

✧ not new, just got sused ⋆ ˚｡
✧i was c4ffeinat3dc4lz and c4ffeinat3dv4l
✧ cw: 77kgs or 170lbs
✧ gw: 45kgs or 100lbs
✧ she/her 
✧ i only fb other edtwt users
#edtwtdiet #edtwt #fatspo #thinspo
↻/♥︎ = moots?"
61,1576062603306098689,2022-12-05 14:47:35+00:00,[1599777510429892609],1599777510429892609,Celebrity blonde #thinspo #coquette #edtwt https://t.co/BCwOMWo5Jp
62,1576062603306098689,2022-12-05 14:36:24+00:00,[1599774696610095106],1599774696610095106,She looks so skinny in these photos. #KhloeKardashian #thinspo #edtwtdiet https://t.co/fuaFzkHxNR
63,1599489046618726400,2022-12-05 13:27:09+00:00,[1599757268672999425],1599757268672999425,does anyone have good low cal breakfast meals? #edtwt #thinspo
64,1599704627624148992,2022-12-05 12:44:11+00:00,[1599746455342026752],1599746455342026752,"Here’s a reason why forced recovery is bullshit, I was forced into recovery at my LW of 47kg (103 lbs) which isn’t even underweight for me, and after that I obvs gained and now I hate myself more than ever and my relationship with food is even worse.  

#edtwt #thinspo #meanspo"
65,1248807926522884101,2022-12-05 12:34:42+00:00,[1599744067084001282],1599744067084001282,"Black girl thinspo that make me never wanna eat again 🤭

#thinspo #skinny #edtwtthread #edtwt https://t.co/HAPWUvbLKf"
66,1529888734371622923,2022-12-05 10:57:42+00:00,[1599719659095236609],1599719659095236609,"Having insomnia is a reasonable excuse for skipping school right??

#EdTwitter #edtwt #thinspo"
67,1302176536401833984,2022-12-05 10:43:17+00:00,[1599716030175412226],1599716030175412226,Be honest how do I get smaller #edtwt #thinspo #bodycheck https://t.co/pgPn6EDJwx
68,1589653084493463552,2022-12-05 10:24:29+00:00,[1599711300212252678],1599711300212252678,"chubspo bc remember that even just a couple kgs more make u look like a pig 

#edtwt #fatspo #chubspo #thinspo https://t.co/HMPQniZyyY"
69,1599704627624148992,2022-12-05 10:07:15+00:00,[1599706960978329600],1599706960978329600,"Hey edtwt,

I’m kinda new here? Like on another account I’ve been on here following and stuff but never posted but i want to change that so here are some basic infos

-17
-She/her
Diagnosed restrictive ED
-NOT fatphobic
My stats are in my bio 

#edtwt #thinspo #meanspo #sweetspo"
70,1509205696713273351,2022-12-05 09:16:31+00:00,[1599694193064300544],1599694193064300544,Not me 🦋  #bonespo #thinspo #deadspo #deathspo https://t.co/iKizo0EHk0
71,1417746757233123332,2022-12-05 08:36:29+00:00,[1599684119403048960],1599684119403048960,looking like you is my biggest fear #edtwt #thinspo #meanspo https://t.co/FUMA2NkqUX
72,3530294415,2022-12-05 08:24:05+00:00,[1599681000367276032],1599681000367276032,some thinspo / meanspo 🤍 #thinsp0 #thinspos #thinspo #ana #anatwt #anadiet  anacoach https://t.co/CIuzzV7PGi
73,1537703326170636288,2022-12-05 08:01:31+00:00,[1599675321506144258],1599675321506144258,Heyyyy!! edtwt does anyone wanna be mootz:P #edtw #thinspo https://t.co/v58stZ9H7x
74,3530294415,2022-12-05 07:42:24+00:00,[1599670510165512192],1599670510165512192,some thinspo / bonespo 🤍 #thinsp0 #thinspos #thinspo #ana #anatwt #anadiet  anacoach https://t.co/VpXDkffqN6
75,1542625671012302849,2022-12-05 07:03:26+00:00,[1599660703274541056],1599660703274541056,"I got bored so I made a cute th!nsp0 wallpaper...
××× 
#edtwt // #ricecaketwt // #thinspo // edtwt // ricecaketwt https://t.co/ZUEg1rifth"
76,1596411282567168005,2022-12-05 05:03:03+00:00,[1599630408101920768],1599630408101920768,you can always be thinner #thinspo #bodycheck #edtwt #shtwt https://t.co/m1cgoJfXTp
77,1591281855768145921,2022-12-05 02:38:15+00:00,[1599593967477469186],1599593967477469186,"my fav thinspo &gt;&gt;&gt;
#thinspo #edtwt #notproana https://t.co/5LXMKQ6Xw3"
78,1594664672342450177,2022-12-04 23:57:42+00:00,[1599553562022854657],1599553562022854657,First post here on edtwt #edtwt #skinspo #proana #thinspo https://t.co/oqzRHGpkRq
79,1544227086193217536,2022-12-04 23:36:27+00:00,[1599548217628114944],1599548217628114944,"stop fucking eating so much disgusting pig, any REAL anorexic could get to their goal weight by now, real anorexics dont eat for days. #meanspo #thinspo #ana #mia #edtwt #bonespo #fatspo #fatty https://t.co/kDzaQCH94Z"
80,1593352427322867712,2022-12-04 22:42:55+00:00,[1599534744273723392],1599534744273723392,"a thread of triggering thinspo and bonespo! ❄️💗

#anorexia #bonespo #edtwtdiet #slim #skinny #thin #heroinchic #thinspo #bonespo #fatspo #grosspo #fat https://t.co/GrWNSWgda6"
81,1404741238805442564,2022-12-04 21:03:01+00:00,[1599509604135993344],1599509604135993344,"#thinspo none of its mine, tho I wish it fucking was #edtwt https://t.co/c19ocBEDoF"
82,1527358409942585346,2022-12-04 20:50:41+00:00,[1599506501306966017],1599506501306966017,"end of thread 🪡 
-
#edtwt #thinspo #th1nspo #mascspo #3dtwt #th1nsp0 #edtwitter #bonespo #deathspo #eatingdisordertwitter #eatingdisordertwt #anatwt"
83,1509205696713273351,2022-12-04 19:34:05+00:00,[1599487223933865984],1599487223933865984,Some art 🦋  #bonespo #thinspo #deadspo #deathspo https://t.co/ErJijv38Ke
84,1538805735760752642,2022-12-04 19:18:43+00:00,[1599483355363672065],1599483355363672065,"૮꒰ ˶• ༝ •˶꒱ა ♡──★ ˙
𝓶𝓸𝓷, 𝓯𝓲𝓯𝓽𝓱 𝓭𝓮𝓬𝓮𝓶𝓫𝓮𝓻
total cals; 495

breakfast
☆ nothing 0cal
lunch
☆ pasta 287cal
dinner
☆ tofu 208cal

•• #edtwt #edtwtdiet #thinspo #mealspo https://t.co/C89CR7jxbu"
85,1485487037163606021,2022-12-04 19:15:40+00:00,[1599482586367418370],1599482586367418370,"PHYSICUSLB

An #edtwt thread from the AOL user PHYSICUSLB. #thinspo #ana"
86,1485487037163606021,2022-12-04 18:58:23+00:00,[1599478237352321024],1599478237352321024,"ONTHEAIR1

An #edtwt thread from the AOL user ONTHEAIR1. #thinspo #ana #maleedtwt"
87,1599380721067589632,2022-12-04 18:16:55+00:00,[1599467802791792640],1599467802791792640,"I don‘t feel it anymore. 
I don‘t feel anything anymore.
#ana #ed #anorexia #nervosa #thinspo #twitterfiles"
88,1528157744737435648,2022-12-04 11:00:46+00:00,[1599358042424119296],1599358042424119296,what is y’alls opinion on ana coaches? i think i might need one i want to lose weight so bad and i think maybe it would work better if i had one and he would help me stick to my goals #anacoach #iwannabethin #proana #thinspo #coach #fatasfuck
89,1472229754627629058,2022-12-04 10:53:06+00:00,[1599356113572417536],1599356113572417536,"Do you guys also the app called YAZIO? It's a perfect App for checking your calories ect.
If you do, you can add me to your friend list :D https://t.co/ZXjqABNYX6

#edtwt #edtwtthread #proana #thinspo"
90,1550258004485763072,2022-12-04 08:20:46+00:00,[1599317777600638976],1599317777600638976,"Thread on how I get people to not suspect my ed + thinspo!!

#ricecaketwt #thinspo #edtwt #edtwtthread #bonespo https://t.co/nYa3WLJHzN"
91,1544227086193217536,2022-12-04 07:17:59+00:00,[1599301976072015872],1599301976072015872,"“im scared if i eat ill never be able to stop.”
#thinspo #bonespo #thighspo #edtwt #edtwitter #ana #mia #edtwitter #ed #eatingdisorder #proana #diet #calories #weightloss #skinandbones https://t.co/5OUkXZNWrA"
92,1582348524297093122,2022-12-04 02:12:31+00:00,[1599225101592907776],1599225101592907776,new trigger dropped :) #edtwt #thinspo https://t.co/tG2s5HSSiH
93,1589374998602555394,2022-12-04 02:12:05+00:00,[1599224995128844289],1599224995128844289,my goal is to crave water and coke zero. thats it. no more calories for me #thinspo #meanspo #proanatwt
